expr_id,cond_id,stim_id,page_id,item_id,para_id,page_word_id,para_word_id,stim_word_id,exp_word_id,word,response_true
1,1,2,3,9,0,79,79,371,1515,的,
1,1,2,3,9,0,80,80,372,1516,霍,
1,1,2,3,9,0,81,81,373,1517,克,
1,1,2,3,9,0,82,82,374,1518,湾,
1,1,2,3,9,0,83,83,375,1519,。,
1,1,2,3,9,0,84,84,376,1520,另,
1,1,2,3,9,0,85,85,377,1521,一,
1,1,2,3,9,0,86,86,378,1522,种,
1,1,2,3,9,0,87,87,379,1523,可,
1,1,2,3,9,0,88,88,380,1524,能,
1,1,2,3,9,0,89,89,381,1525,的,
1,1,2,3,9,0,90,90,382,1526,逃,
1,1,2,3,9,0,91,91,383,1527,跑,
1,1,2,3,9,0,92,92,384,1528,路,
1,1,2,3,9,0,93,93,385,1529,线,
1,1,2,3,9,0,94,94,386,1530,是,
1,1,2,3,9,0,95,95,387,1531,，,
1,1,2,3,9,0,96,96,388,1532,墨,
1,1,2,3,9,0,97,97,389,1533,迹,
1,1,2,3,9,0,98,98,390,1534,从,
1,1,2,3,9,0,99,99,391,1535,水,
1,1,2,3,9,0,100,100,392,1536,箱,
1,1,2,3,9,0,101,101,393,1537,顶,
1,1,2,3,9,0,102,102,394,1538,部,
1,1,2,3,9,0,103,103,395,1539,的,
1,1,2,3,9,0,104,104,396,1540,一,
1,1,2,3,9,0,105,105,397,1541,条,
1,1,2,3,9,0,106,106,398,1542,开,
1,1,2,3,9,0,107,107,399,1543,放,
1,1,2,3,9,0,108,108,400,1544,管,
1,1,2,3,9,0,109,109,401,1545,道,
1,1,2,3,9,0,110,110,402,1546,钻,
1,1,2,3,9,0,111,111,403,1547,入,
1,1,2,3,9,0,112,112,404,1548,，,
1,1,2,3,9,0,113,113,405,1549,随,
1,1,2,3,9,0,114,114,406,1550,后,
1,1,2,3,9,0,115,115,407,1551,顺,
1,1,2,3,9,0,116,116,408,1552,着,
1,1,2,3,9,0,117,117,409,1553,地,
1,1,2,3,9,0,118,118,410,1554,板,
1,1,2,3,9,0,119,119,411,1555,下,
1,1,2,3,9,0,120,120,412,1556,方,
1,1,2,3,9,0,121,121,413,1557,的,
1,1,2,3,9,0,122,122,414,1558,排,
1,1,2,3,9,0,123,123,415,1559,水,
1,1,2,3,9,0,124,124,416,1560,管,
1,1,2,3,9,0,125,125,417,1561,一,
1,1,2,3,9,0,126,126,418,1562,路,
1,1,2,3,9,0,127,127,419,1563,滑,
1,1,2,3,9,0,128,128,420,1564,行,
1,1,2,3,9,0,129,129,421,1565,，,
1,1,2,3,9,0,130,130,422,1566,最,
1,1,2,3,9,0,131,131,423,1567,终,
1,1,2,3,9,0,132,132,424,1568,成,
1,1,2,3,9,0,133,133,425,1569,功,
1,1,2,3,9,0,134,134,426,1570,逃,
1,1,2,3,9,0,135,135,427,1571,脱,
1,1,2,3,9,0,136,136,428,1572,。,
1,1,2,4,10,0,0,0,429,1573,“,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,1,1,430,1574,第,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,2,2,431,1575,二,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,3,3,432,1576,天,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,4,4,433,1577,早,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,5,5,434,1578,上,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,6,6,435,1579,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,7,7,436,1580,我,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,8,8,437,1581,们,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,9,9,438,1582,进,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,10,10,439,1583,来,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,11,11,440,1584,后,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,12,12,441,1585,发,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,13,13,442,1586,现,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,14,14,443,1587,他,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,15,15,444,1588,的,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,16,16,445,1589,水,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,17,17,446,1590,箱,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,18,18,447,1591,是,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,19,19,448,1592,空,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,20,20,449,1593,的,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,21,21,450,1594,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,22,22,451,1595,真,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,23,23,452,1596,的,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,24,24,453,1597,大,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,25,25,454,1598,吃,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,26,26,455,1599,一,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,27,27,456,1600,惊,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,28,28,457,1601,。,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,29,29,458,1602,”,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,30,30,459,1603,水,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,31,31,460,1604,族,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,32,32,461,1605,馆,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,33,33,462,1606,经,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,34,34,463,1607,理,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,35,35,464,1608,亚,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,36,36,465,1609,雷,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,37,37,466,1610,尔,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,38,38,467,1611,说,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,39,39,468,1612,道,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,40,40,469,1613,。,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,41,41,470,1614,然,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,42,42,471,1615,而,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,43,43,472,1616,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,44,44,473,1617,尽,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,45,45,474,1618,管,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,46,46,475,1619,墨,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,47,47,476,1620,迹,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,48,48,477,1621,的,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,49,49,478,1622,失,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,50,50,479,1623,踪,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,51,51,480,1624,让,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,52,52,481,1625,工,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,53,53,482,1626,作,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,54,54,483,1627,人,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,55,55,484,1628,员,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,56,56,485,1629,感,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,57,57,486,1630,到,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,58,58,487,1631,惋,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,59,59,488,1632,惜,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,60,60,489,1633,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,61,61,490,1634,他,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,62,62,491,1635,们,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,63,63,492,1636,并,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,64,64,493,1637,未,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,65,65,494,1638,展,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,66,66,495,1639,开,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,67,67,496,1640,搜,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,68,68,497,1641,寻,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,69,69,498,1642,行,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,70,70,499,1643,动,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,71,71,500,1644,。,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,72,72,501,1645,“,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,73,73,502,1646,我,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,74,74,503,1647,们,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,75,75,504,1648,都,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,76,76,505,1649,很,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,77,77,506,1650,难,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,78,78,507,1651,过,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,79,79,508,1652,…,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,80,80,509,1653,…,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,81,81,510,1654,但,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,82,82,511,1655,这,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,83,83,512,1656,就,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,84,84,513,1657,是,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,85,85,514,1658,墨,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,86,86,515,1659,迹,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,87,87,516,1660,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,88,88,517,1661,他,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,89,89,518,1662,总,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,90,90,519,1663,是,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,91,91,520,1664,如,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,92,92,521,1665,此,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,93,93,522,1666,出,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,94,94,523,1667,其,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,95,95,524,1668,不,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,96,96,525,1669,意,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,97,97,526,1670,，,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,98,98,527,1671,让,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,99,99,528,1672,人,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,100,100,529,1673,意,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,101,101,530,1674,想,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,102,102,531,1675,不,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,103,103,532,1676,到,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,104,104,533,1677,。,尚不确定，目前有多个可能的理论
1,1,2,4,10,0,105,105,534,1678,”,尚不确定，目前有多个可能的理论
1,1,2,5,11,0,0,0,535,1679,国,
1,1,2,5,11,0,1,1,536,1680,家,
1,1,2,5,11,0,2,2,537,1681,水,
1,1,2,5,11,0,3,3,538,1682,族,
1,1,2,5,11,0,4,4,539,1683,馆,
1,1,2,5,11,0,5,5,540,1684,展,
1,1,2,5,11,0,6,6,541,1685,览,
1,1,2,5,11,0,7,7,542,1686,馆,
1,1,2,5,11,0,8,8,543,1687,的,
1,1,2,5,11,0,9,9,544,1688,管,
1,1,2,5,11,0,10,10,545,1689,理,
1,1,2,5,11,0,11,11,546,1690,员,
1,1,2,5,11,0,12,12,547,1691,赖,
1,1,2,5,11,0,13,13,548,1692,斯,
1,1,2,5,11,0,14,14,549,1693,·,
1,1,2,5,11,0,15,15,550,1694,詹,
1,1,2,5,11,0,16,16,551,1695,金,
1,1,2,5,11,0,17,17,552,1696,森,
1,1,2,5,11,0,18,18,553,1697,坚,
1,1,2,5,11,0,19,19,554,1698,信,
1,1,2,5,11,0,20,20,555,1699,，,
1,1,2,5,11,0,21,21,556,1700,墨,
1,1,2,5,11,0,22,22,557,1701,迹,
1,1,2,5,11,0,23,23,558,1702,并,
1,1,2,5,11,0,24,24,559,1703,未,
1,1,2,5,11,0,25,25,560,1704,被,
1,1,2,5,11,0,26,26,561,1705,盗,
1,1,2,5,11,0,27,27,562,1706,。,
1,1,2,5,11,0,28,28,563,1707,“,
1,1,2,5,11,0,29,29,564,1708,我,
1,1,2,5,11,0,30,30,565,1709,非,
1,1,2,5,11,0,31,31,566,1710,常,
1,1,2,5,11,0,32,32,567,1711,了,
1,1,2,5,11,0,33,33,568,1712,解,
1,1,2,5,11,0,34,34,569,1713,章,
1,1,2,5,11,0,35,35,570,1714,鱼,
1,1,2,5,11,0,36,36,571,1715,的,
1,1,2,5,11,0,37,37,572,1716,习,
1,1,2,5,11,0,38,38,573,1717,性,
1,1,2,5,11,0,39,39,574,1718,，,
1,1,2,5,11,0,40,40,575,1719,”,
1,1,2,5,11,0,41,41,576,1720,他,
1,1,2,5,11,0,42,42,577,1721,说,
1,1,2,5,11,0,43,43,578,1722,，,
1,1,2,5,11,0,44,44,579,1723,“,
1,1,2,5,11,0,45,45,580,1724,我,
1,1,2,5,11,0,46,46,581,1725,曾,
1,1,2,5,11,0,47,47,582,1726,见,
1,1,2,5,11,0,48,48,583,1727,过,
1,1,2,5,11,0,49,49,584,1728,章,
1,1,2,5,11,0,50,50,585,1729,鱼,
1,1,2,5,11,0,51,51,586,1730,在,
1,1,2,5,11,0,52,52,587,1731,船,
1,1,2,5,11,0,53,53,588,1732,上,
1,1,2,5,11,0,54,54,589,1733,滑,
1,1,2,5,11,0,55,55,590,1734,过,
1,1,2,5,11,0,56,56,591,1735,渗,
1,1,2,5,11,0,57,57,592,1736,水,
1,1,2,5,11,0,58,58,593,1737,泵,
1,1,2,5,11,0,59,59,594,1738,的,
1,1,2,5,11,0,60,60,595,1739,缝,
1,1,2,5,11,0,61,61,596,1740,隙,
1,1,2,5,11,0,62,62,597,1741,。,
1,1,2,5,11,0,63,63,598,1742,而,
1,1,2,5,11,0,64,64,599,1743,且,
1,1,2,5,11,0,65,65,600,1744,，,
1,1,2,5,11,0,66,66,601,1745,这,
1,1,2,5,11,0,67,67,602,1746,里,
1,1,2,5,11,0,68,68,603,1747,的,
1,1,2,5,11,0,69,69,604,1748,安,
1,1,2,5,11,0,70,70,605,1749,保,
1,1,2,5,11,0,71,71,606,1750,措,
1,1,2,5,11,0,72,72,607,1751,施,
1,1,2,5,11,0,73,73,608,1752,非,
1,1,2,5,11,0,74,74,609,1753,常,
1,1,2,5,11,0,75,75,610,1754,严,
1,1,2,5,11,0,76,76,611,1755,格,
1,1,2,5,11,0,77,77,612,1756,，,
1,1,2,5,11,0,78,78,613,1757,根,
1,1,2,5,11,0,79,79,614,1758,本,
1,1,2,5,11,0,80,80,615,1759,不,
1,1,2,5,11,0,81,81,616,1760,可,
1,1,2,5,11,0,82,82,617,1761,能,
1,1,2,5,11,0,83,83,618,1762,有,
1,1,2,5,11,0,84,84,619,1763,人,
1,1,2,5,11,0,85,85,620,1764,偷,
1,1,2,5,11,0,86,86,621,1765,走,
1,1,2,5,11,0,87,87,622,1766,墨,
1,1,2,5,11,0,88,88,623,1767,迹,
1,1,2,5,11,0,89,89,624,1768,，,
1,1,2,5,11,0,90,90,625,1769,更,
1,1,2,5,11,0,91,91,626,1770,何,
1,1,2,5,11,0,92,92,627,1771,况,
1,1,2,5,11,0,93,93,628,1772,，,
1,1,2,5,11,0,94,94,629,1773,谁,
1,1,2,5,11,0,95,95,630,1774,会,
1,1,2,5,11,0,96,96,631,1775,想,
1,1,2,5,11,0,97,97,632,1776,要,
1,1,2,5,11,0,98,98,633,1777,偷,
1,1,2,5,11,0,99,99,634,1778,走,
1,1,2,5,11,0,100,100,635,1779,他,
1,1,2,5,11,0,101,101,636,1780,呢,
1,1,2,5,11,0,102,102,637,1781,？,
1,1,2,5,11,0,103,103,638,1782,”,
1,1,2,5,11,0,104,104,639,1783,由,
1,1,2,5,11,0,105,105,640,1784,于,
1,1,2,5,11,0,106,106,641,1785,章,
1,1,2,5,11,0,107,107,642,1786,鱼,
1,1,2,5,11,0,108,108,643,1787,没,
1,1,2,5,11,0,109,109,644,1788,有,
1,1,2,5,11,0,110,110,645,1789,骨,
1,1,2,5,11,0,111,111,646,1790,骼,
1,1,2,5,11,0,112,112,647,1791,，,
1,1,2,5,11,0,113,113,648,1792,它,
1,1,2,5,11,0,114,114,649,1793,们,
1,1,2,5,11,0,115,115,650,1794,能,
1,1,2,5,11,0,116,116,651,1795,钻,
1,1,2,5,11,0,117,117,652,1796,进,
1,1,2,5,11,0,118,118,653,1797,极,
1,1,2,5,11,0,119,119,654,1798,其,
1,1,2,5,11,0,120,120,655,1799,狭,
1,1,2,5,11,0,121,121,656,1800,小,
1,1,2,5,11,0,122,122,657,1801,的,
1,1,2,5,11,0,123,123,658,1802,空,
1,1,2,5,11,0,124,124,659,1803,间,
1,1,2,5,11,0,125,125,660,1804,，,
1,1,2,5,11,0,126,126,661,1805,甚,
1,1,2,5,11,0,127,127,662,1806,至,
1,1,2,5,11,0,128,128,663,1807,曾,
1,1,2,5,11,0,129,129,664,1808,被,
1,1,2,5,11,0,130,130,665,1809,拍,
1,1,2,5,11,0,131,131,666,1810,摄,
1,1,2,5,11,0,132,132,667,1811,到,
1,1,2,5,11,0,133,133,668,1812,从,
1,1,2,5,11,0,134,134,669,1813,硬,
1,1,2,5,11,0,135,135,670,1814,币,
1,1,2,5,11,0,136,136,671,1815,大,
1,1,2,5,11,0,137,137,672,1816,小,
1,1,2,5,11,0,138,138,673,1817,的,
1,1,2,5,11,0,139,139,674,1818,缝,
1,1,2,5,11,0,140,140,675,1819,隙,
1,1,2,5,11,0,141,141,676,1820,中,
1,1,2,5,11,0,142,142,677,1821,挤,
1,1,2,5,11,0,143,143,678,1822,过,
1,1,2,5,11,0,144,144,679,1823,去,
1,1,2,5,11,0,145,145,680,1824,。,
1,1,2,5,11,0,146,146,681,1825,此,
1,1,2,5,11,0,147,147,682,1826,外,
1,1,2,5,11,0,148,148,683,1827,，,
1,1,2,5,11,0,149,149,684,1828,章,
1,1,2,5,11,0,150,150,685,1829,鱼,
1,1,2,5,11,0,151,151,686,1830,极,
1,1,2,5,11,0,152,152,687,1831,为,
1,1,2,5,11,0,153,153,688,1832,聪,
1,1,2,5,11,0,154,154,689,1833,明,
1,1,2,5,11,0,155,155,690,1834,，,
1,1,2,5,11,0,156,156,691,1835,甚,
1,1,2,5,11,0,157,157,692,1836,至,
1,1,2,5,11,0,158,158,693,1837,具,
1,1,2,5,11,0,159,159,694,1838,备,
1,1,2,5,11,0,160,160,695,1839,使,
1,1,2,5,11,0,161,161,696,1840,用,
1,1,2,5,11,0,162,162,697,1841,工,
1,1,2,5,11,0,163,163,698,1842,具,
1,1,2,5,11,0,164,164,699,1843,的,
1,1,2,5,11,0,165,165,700,1844,能,
1,1,2,5,11,0,166,166,701,1845,力,
1,1,2,5,11,0,167,167,702,1846,。,
1,1,2,6,12,0,0,0,703,1847,在,举例说明章鱼的聪明才智
1,1,2,6,12,0,1,1,704,1848,新,举例说明章鱼的聪明才智
1,1,2,6,12,0,2,2,705,1849,西,举例说明章鱼的聪明才智
1,1,2,6,12,0,3,3,706,1850,兰,举例说明章鱼的聪明才智
1,1,2,6,12,0,4,4,707,1851,惠,举例说明章鱼的聪明才智
1,1,2,6,12,0,5,5,708,1852,灵,举例说明章鱼的聪明才智
1,1,2,6,12,0,6,6,709,1853,顿,举例说明章鱼的聪明才智
1,1,2,6,12,0,7,7,710,1854,岛,举例说明章鱼的聪明才智
1,1,2,6,12,0,8,8,711,1855,湾,举例说明章鱼的聪明才智
1,1,2,6,12,0,9,9,712,1856,海,举例说明章鱼的聪明才智
1,1,2,6,12,0,10,10,713,1857,洋,举例说明章鱼的聪明才智
1,1,2,6,12,0,11,11,714,1858,教,举例说明章鱼的聪明才智
1,1,2,6,12,0,12,12,715,1859,育,举例说明章鱼的聪明才智
1,1,2,6,12,0,13,13,716,1860,中,举例说明章鱼的聪明才智
1,1,2,6,12,0,14,14,717,1861,心,举例说明章鱼的聪明才智
1,1,2,6,12,0,15,15,718,1862,，,举例说明章鱼的聪明才智
1,1,2,6,12,0,16,16,719,1863,一,举例说明章鱼的聪明才智
1,1,2,6,12,0,17,17,720,1864,只,举例说明章鱼的聪明才智
1,1,2,6,12,0,18,18,721,1865,章,举例说明章鱼的聪明才智
1,1,2,6,12,0,19,19,722,1866,鱼,举例说明章鱼的聪明才智
1,1,2,6,12,0,20,20,723,1867,被,举例说明章鱼的聪明才智
1,1,2,6,12,0,21,21,724,1868,发,举例说明章鱼的聪明才智
1,1,2,6,12,0,22,22,725,1869,现,举例说明章鱼的聪明才智
1,1,2,6,12,0,23,23,726,1870,夜,举例说明章鱼的聪明才智
1,1,2,6,12,0,24,24,727,1871,间,举例说明章鱼的聪明才智
1,1,2,6,12,0,25,25,728,1872,会,举例说明章鱼的聪明才智
1,1,2,6,12,0,26,26,729,1873,偷,举例说明章鱼的聪明才智
1,1,2,6,12,0,27,27,730,1874,偷,举例说明章鱼的聪明才智
1,1,2,6,12,0,28,28,731,1875,摸,举例说明章鱼的聪明才智
1,1,2,6,12,0,29,29,732,1876,摸,举例说明章鱼的聪明才智
1,1,2,6,12,0,30,30,733,1877,爬,举例说明章鱼的聪明才智
1,1,2,6,12,0,31,31,734,1878,进,举例说明章鱼的聪明才智
1,1,2,6,12,0,32,32,735,1879,另,举例说明章鱼的聪明才智
1,1,2,6,12,0,33,33,736,1880,一,举例说明章鱼的聪明才智
1,1,2,6,12,0,34,34,737,1881,座,举例说明章鱼的聪明才智
1,1,2,6,12,0,35,35,738,1882,水,举例说明章鱼的聪明才智
1,1,2,6,12,0,36,36,739,1883,箱,举例说明章鱼的聪明才智
1,1,2,6,12,0,37,37,740,1884,偷,举例说明章鱼的聪明才智
1,1,2,6,12,0,38,38,741,1885,螃,举例说明章鱼的聪明才智
1,1,2,6,12,0,39,39,742,1886,蟹,举例说明章鱼的聪明才智
1,1,2,6,12,0,40,40,743,1887,，,举例说明章鱼的聪明才智
1,1,2,6,12,0,41,41,744,1888,然,举例说明章鱼的聪明才智
1,1,2,6,12,0,42,42,745,1889,后,举例说明章鱼的聪明才智
1,1,2,6,12,0,43,43,746,1890,再,举例说明章鱼的聪明才智
1,1,2,6,12,0,44,44,747,1891,溜,举例说明章鱼的聪明才智
1,1,2,6,12,0,45,45,748,1892,回,举例说明章鱼的聪明才智
1,1,2,6,12,0,46,46,749,1893,自,举例说明章鱼的聪明才智
1,1,2,6,12,0,47,47,750,1894,己,举例说明章鱼的聪明才智
1,1,2,6,12,0,48,48,751,1895,的,举例说明章鱼的聪明才智
1,1,2,6,12,0,49,49,752,1896,水,举例说明章鱼的聪明才智
1,1,2,6,12,0,50,50,753,1897,箱,举例说明章鱼的聪明才智
1,1,2,6,12,0,51,51,754,1898,。,举例说明章鱼的聪明才智
1,1,2,6,12,0,52,52,755,1899,该,举例说明章鱼的聪明才智
1,1,2,6,12,0,53,53,756,1900,中,举例说明章鱼的聪明才智
1,1,2,6,12,0,54,54,757,1901,心,举例说明章鱼的聪明才智
1,1,2,6,12,0,55,55,758,1902,的,举例说明章鱼的聪明才智
1,1,2,6,12,0,56,56,759,1903,另,举例说明章鱼的聪明才智
1,1,2,6,12,0,57,57,760,1904,一,举例说明章鱼的聪明才智
1,1,2,6,12,0,58,58,761,1905,只,举例说明章鱼的聪明才智
1,1,2,6,12,0,59,59,762,1906,章,举例说明章鱼的聪明才智
1,1,2,6,12,0,60,60,763,1907,鱼,举例说明章鱼的聪明才智
1,1,2,6,12,0,61,61,764,1908,闪,举例说明章鱼的聪明才智
1,1,2,6,12,0,62,62,765,1909,电,举例说明章鱼的聪明才智
1,1,2,6,12,0,63,63,766,1910,，,举例说明章鱼的聪明才智
1,1,2,6,12,0,64,64,767,1911,更,举例说明章鱼的聪明才智
1,1,2,6,12,0,65,65,768,1912,是,举例说明章鱼的聪明才智
1,1,2,6,12,0,66,66,769,1913,被,举例说明章鱼的聪明才智
1,1,2,6,12,0,67,67,770,1914,认,举例说明章鱼的聪明才智
1,1,2,6,12,0,68,68,771,1915,为,举例说明章鱼的聪明才智
1,1,2,6,12,0,69,69,772,1916,打,举例说明章鱼的聪明才智
1,1,2,6,12,0,70,70,773,1917,破,举例说明章鱼的聪明才智
1,1,2,6,12,0,71,71,774,1918,了,举例说明章鱼的聪明才智
1,1,2,6,12,0,72,72,775,1919,世,举例说明章鱼的聪明才智
1,1,2,6,12,0,73,73,776,1920,界,举例说明章鱼的聪明才智
1,1,2,6,12,0,74,74,777,1921,纪,举例说明章鱼的聪明才智
1,1,2,6,12,0,75,75,778,1922,录,举例说明章鱼的聪明才智
1,1,2,6,12,0,76,76,779,1923,，,举例说明章鱼的聪明才智
1,1,2,6,12,0,77,77,780,1924,它,举例说明章鱼的聪明才智
1,1,2,6,12,0,78,78,781,1925,以,举例说明章鱼的聪明才智
1,1,2,6,12,0,79,79,782,1926,最,举例说明章鱼的聪明才智
1,1,2,6,12,0,80,80,783,1927,快,举例说明章鱼的聪明才智
1,1,2,6,12,0,81,81,784,1928,速,举例说明章鱼的聪明才智
1,1,2,6,12,0,82,82,785,1929,度,举例说明章鱼的聪明才智
1,1,2,6,12,0,83,83,786,1930,打,举例说明章鱼的聪明才智
1,1,2,6,12,0,84,84,787,1931,开,举例说明章鱼的聪明才智
1,1,2,6,12,0,85,85,788,1932,玻,举例说明章鱼的聪明才智
1,1,2,6,12,0,86,86,789,1933,璃,举例说明章鱼的聪明才智
1,1,2,6,12,0,87,87,790,1934,罐,举例说明章鱼的聪明才智
1,1,2,6,12,0,88,88,791,1935,，,举例说明章鱼的聪明才智
1,1,2,6,12,0,89,89,792,1936,在,举例说明章鱼的聪明才智
1,1,2,6,12,0,90,90,793,1937,被,举例说明章鱼的聪明才智
1,1,2,6,12,0,91,91,794,1938,释,举例说明章鱼的聪明才智
1,1,2,6,12,0,92,92,795,1939,放,举例说明章鱼的聪明才智
1,1,2,6,12,0,93,93,796,1940,回,举例说明章鱼的聪明才智
1,1,2,6,12,0,94,94,797,1941,大,举例说明章鱼的聪明才智
1,1,2,6,12,0,95,95,798,1942,海,举例说明章鱼的聪明才智
1,1,2,6,12,0,96,96,799,1943,前,举例说明章鱼的聪明才智
1,1,2,6,12,0,97,97,800,1944,展,举例说明章鱼的聪明才智
1,1,2,6,12,0,98,98,801,1945,现,举例说明章鱼的聪明才智
1,1,2,6,12,0,99,99,802,1946,了,举例说明章鱼的聪明才智
1,1,2,6,12,0,100,100,803,1947,令,举例说明章鱼的聪明才智
1,1,2,6,12,0,101,101,804,1948,人,举例说明章鱼的聪明才智
1,1,2,6,12,0,102,102,805,1949,惊,举例说明章鱼的聪明才智
1,1,2,6,12,0,103,103,806,1950,叹,举例说明章鱼的聪明才智
1,1,2,6,12,0,104,104,807,1951,的,举例说明章鱼的聪明才智
1,1,2,6,12,0,105,105,808,1952,智,举例说明章鱼的聪明才智
1,1,2,6,12,0,106,106,809,1953,慧,举例说明章鱼的聪明才智
1,1,2,6,12,0,107,107,810,1954,。,举例说明章鱼的聪明才智
1,1,2,7,13,0,0,0,811,1955,墨,
1,1,2,7,13,0,1,1,812,1956,迹,
